uid,ds,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
1,2020-01-01,-1.0350826594735236,-0.10290623988581987,0.6723278616849138,0.7672611663675074,0.27900312146281075,0.28802479956297944,1.019757065366878,-0.4572111925094052,-0.40302597820647834,0.02406388125587168
1,2020-01-02,0.7456319348386057,-0.8598877603100247,-1.1581217587231056,-1.7843294822458784,-0.9752544877580183,1.0762851717192214,1.0686374084740409,1.2395401304197475,-0.35389556718850035,-0.05472783344314268
1,2020-01-03,0.9778821226437953,-0.1521892076567777,-0.4464192547035352,-1.0133748652479873,0.8047047734050685,1.2323166552093692,-0.15245252971778056,0.9773875378830923,-1.593801515923173,-1.1466300044548867
1,2020-01-04,-0.07390838370804771,1.8885033432803846,0.5221361395953057,-1.2314437761122097,-0.8011893465127673,0.3814749006143855,0.5160451610774324,1.281498539083782,-0.03610338002965852,0.13572995080478947
1,2020-01-05,-0.05250299931334925,-0.9167121834501551,0.6964043120380907,-0.4810861740225486,0.05540942918626033,-0.45534048363981283,0.4414077501807498,-0.5238373104647537,0.08145275556406571,-0.053258481475758915
1,2020-01-06,-1.0081871064806736,0.8116930198560144,0.4156458108465854,-0.36754032757643923,0.43930964745243467,-0.4664547697329983,1.8420712116012916,-1.0576702625864187,0.7666752053694313,0.607254165886124
1,2020-01-07,0.811934859735986,0.5783435861512086,0.511319246921712,-2.597127431647925,1.4154782419884477,-0.7094607800240941,2.3686541487963915,-0.8478839612825493,-0.48874598990415946,-0.2677746263108476
1,2020-01-08,1.0255557261784847,0.5935276031856779,0.21554222947681279,0.7626147095151514,1.5245976122580946,-0.9717223842790939,-1.0350482649845758,-0.6473508034409144,-0.28977053081586934,-1.8449419021886975
1,2020-01-09,-0.761585006852181,0.16512576989716365,1.0083038342090727,0.7101985459693594,-0.08700441978036823,1.018433732515327,0.5229401576632592,0.7109040340823938,0.20669298783736956,0.7908889103857325
1,2020-01-10,-0.20149384375305704,0.9587079464952751,0.6850754173341496,-1.3542021645731583,-0.984169344720905,-0.04978933623938191,0.9658833749965142,-0.25853891549269753,-0.30915766685617424,-0.8117991376497906
2,2020-01-01,-0.30311505718531623,-0.46205977479189675,-0.7348011455536703,0.6135119823170604,-0.26505108997842186,2.4532497636436545,0.06123749868614269,-0.261257527392224,-0.487427858862473,0.7581853753272376
2,2020-01-02,-0.6498248179825706,0.12227185801987918,1.820606584557969,0.07721350182425187,0.09583682675038611,-0.8379370800056097,1.3531867690900192,-0.9287959460379909,0.5568237206347347,-0.5739538950850279
2,2020-01-03,0.855483717038787,-0.69263958466375,-0.22768787755352346,0.7718235063195361,-1.2290936457383157,-0.3530061981440258,-0.6605366615175711,0.5115276046998052,0.5684225269718303,-1.089638333771352
2,2020-01-04,-0.6268559841152673,-0.10247967753507131,2.191277925796703,0.3832753669829632,0.44601995490926194,0.9510875461131466,-0.9359201737462162,1.6339130605392604,0.31407790339551517,-0.5051997539365852
2,2020-01-05,-0.6914935039031804,-0.5622327721116712,-0.0015312255861061376,1.1136779038977487,-1.2791236705161166,0.22356496089283817,-1.2643418819255523,-1.1014362998223561,-1.7736606699886086,0.0645336570498924
2,2020-01-06,0.38166595529815234,0.8747796472697729,0.40321232152872855,1.6132258116423581,-0.8176497711308017,-1.026450933174753,0.3871116992586506,0.6609840907598169,0.7817411332202802,-0.41647647472599614
2,2020-01-07,0.5909120721599753,-1.9100590209317077,-0.05696523346888013,-0.9593481672833419,1.0191666005960993,0.1445175475938831,0.03861765991881128,-1.2279598484564944,1.5253948565301596,0.32934302863632
2,2020-01-08,-0.38340551114897137,0.755146141553191,-0.8752075505840349,-1.4699018439925158,0.984939496558397,-0.18399108094655817,-1.1966958558440426,0.5772251453764237,0.11676004055439691,2.029065208716947
2,2020-01-09,1.1177127918232306,0.9391624221884592,-0.47871762058453765,0.5059384206924491,2.128682303336917,0.5386050136363664,0.29644055802295133,0.3667863910609218,0.23446391827802296,0.9735102336956536
2,2020-01-10,-0.5974828060353499,1.1667194359488642,1.6123622035843843,0.041291203030145426,-0.3223556280340958,1.2670714269186385,1.028898307336627,-0.14629895697020318,-0.5546192276496124,0.17268322372645256
3,2020-01-01,-0.08175788139452304,-0.7265507698781736,-0.29702676063247174,0.2172810518957701,0.06130719585891716,-0.010695739279328055,0.5214900755242529,-2.1260424985144173,0.3172435371276442,1.0600697516484996
3,2020-01-02,1.030343167567117,1.6180450810029412,-0.04651167725997901,-0.5342428532909934,-0.32490513515529684,-0.956608625838725,1.2874505513061454,-1.8864404576440503,-1.662238755707483,-2.053189783330781
3,2020-01-03,-0.8694608782222717,-1.2332146751013016,0.6437080654596438,1.0506696429451223,-0.5413205353603734,-0.43577382885886917,0.0965405557124217,-0.5824677330436383,2.2739850040201004,-0.6889393701040637
3,2020-01-04,0.7285903076732048,-0.029134006811763632,1.449923649376188,-0.7138137296156063,1.077434450017209,-1.6983297466664613,-0.6721315014483528,2.4008022660827817,1.4824025594629258,1.5883120857149198
3,2020-01-05,0.7999591626488534,-0.5194176074758243,-0.6060892010449236,0.1627105345597453,0.055296240399004534,-1.4482189952962894,0.17234014934888336,-0.6301778006283526,-0.47065939142668023,-0.0937067670156985
3,2020-01-06,-0.9528387895965243,0.5979127292398266,0.1404067135699143,-0.7375038917821538,0.3142031050421429,2.2140281728578786,0.35555908424189603,-0.38007672951713045,-1.1936838560925853,-0.708343868023391
3,2020-01-07,-0.32486325004449484,-1.5027215187486909,1.5020559458340672,-1.533743949042338,-0.4509999359644111,-2.25877125221852,0.273019433055783,-2.1165702869978764,-0.7524781014025799,-0.5259237998067183
3,2020-01-08,-0.8080165645662404,-0.3551672742528578,-1.3861455463922314,-0.8195909436221629,-0.4845007638065502,-0.08320392729626837,-1.1094787613137125,-0.7126893389389533,0.6606523074449565,1.894278021478461
3,2020-01-09,0.6394851612395002,-0.3087868310321724,-2.390445500197041,1.5277442939943018,-0.18883482340196364,0.477870194429406,-0.5710215885623048,0.7201550590456223,0.6469371673323695,-1.3490661447507017
3,2020-01-10,0.08303241017054191,-0.28993531507307385,0.2240894800749886,1.739838327718821,0.13569909507691966,-0.39963189382307923,-0.4433088938033339,-1.3156530580240107,0.2559325107551351,-0.1983037853385543
4,2020-01-01,-1.0311854890374783,0.20061253647555477,-0.3971804221143271,1.9389755378407774,-0.37367172527783776,-0.46734092579386777,-0.3304785526483433,-0.9965283674575042,-0.1383816123959566,-0.09294220545998287
4,2020-01-02,-0.3886734053265176,-1.3817975912415323,-1.3888478379443592,-0.3520131273573168,-0.3880775281789181,-1.4405438451596813,-1.76933001353997,0.17687544007771608,0.5995445238965897,0.795958341068171
4,2020-01-03,0.3716153591765561,1.3819471172178421,0.5331398169651981,0.4055448674818931,-0.14976935784318998,-0.6119972679690852,-0.14019143907972959,0.8706558765210228,0.7129801871234108,-1.276854161286275
4,2020-01-04,-1.4660855765720593,0.0649628573376684,-0.0014750976169770405,-0.43350876267511457,-1.4226657636627207,0.4144445758570886,0.2925803618544522,-0.6237511942378997,1.0664293425629146,1.3770833507036004
4,2020-01-05,-0.7944837006631272,-0.04385327187092187,-0.6686995359575447,1.2219089475988485,-0.06928797290306903,1.192429192740335,-0.5801637620120319,0.5081953455760416,-0.1801808320671786,1.0373972957008502
4,2020-01-06,0.8694634959787266,-0.6130716281173668,0.9812715423824839,-0.7385680256379444,-0.38457564794919924,0.6528939871839778,-0.8679206519742294,-0.31277369374094344,0.9449703419345465,1.0654071370787797
4,2020-01-07,0.11339621132149066,-0.8848507790172444,1.02533112865606,0.46532844685849795,2.103307802402764,0.1925428389466685,-1.1726196364918542,0.3925391906535793,0.6404582166424878,-1.2504996221244584
4,2020-01-08,-1.2420444436746665,-0.5459236483853774,-1.3305656660930578,0.8508642752943918,-0.28513337290107565,-1.3259751051527027,-0.9211304990131425,0.6861972190183572,-0.41495402011647636,-1.3446614583845977
4,2020-01-09,-0.04687044555187266,-0.1446113301652857,0.8433623826697405,-0.06436868988283453,-0.5355150968050647,-1.0369090032745893,-0.9463956356937117,0.5338261263735614,-0.22602393049773858,0.40213526186570026
4,2020-01-10,0.41109013609922446,-0.36106755626309694,-1.3038522501437155,-0.9325642880451845,0.14775897487036813,-0.010982993021861266,-1.6199438193501143,0.054197936483839006,0.36435121884604826,-0.21132111444425017
5,2020-01-01,-0.026836329860280332,-0.3447063677067917,1.443851184413783,-1.4921192005625314,0.17728353613686262,0.21244904313161667,0.8243801181622931,-0.140514214764508,0.11473196483441396,-0.9053547703039679
5,2020-01-02,1.9897765367259426,0.6483259349880168,0.5921874057885775,0.7565697722734752,1.4623871981224348,0.12080188689020042,-0.6159730925033882,0.5501958381571707,1.3046488476119686,1.066794271480881
5,2020-01-03,-1.077433393745683,-0.5294673284609536,0.07116296994489688,0.27380768919304554,-0.20557923070743225,0.2885449082670748,0.511266316863943,-0.4508391109135384,1.298888403215557,-0.06398612942897117
5,2020-01-04,0.05310850654694455,-0.7267326740399122,0.09429643338299155,1.2792174028415333,-0.2972786283354613,-1.2103167619099358,-0.2071427813429106,0.03817029618408079,-0.25289664499061854,1.7066235527605755
5,2020-01-05,1.8783016625101874,-0.3612483398190168,0.2297182664903851,-0.8813796293032565,0.5457141132336727,-0.748415361703629,0.3861729782297148,-1.3671576066122424,-0.24636108080982416,0.5126889108133001
5,2020-01-06,0.012763828484475766,-0.9369799498536618,0.9562553195710038,-0.4572964265494621,0.8475194493037218,-1.1741589633696732,-0.503726069972263,-2.3208218803940603,-0.7272324273448645,0.38368138321882816
5,2020-01-07,-0.6264169128091407,1.5918321871415977,-0.5238555212955003,0.7858328056512267,0.545061639009417,-0.4279993014226726,-0.446128115318227,-0.6642345672796728,1.0274644108035735,2.1126259883394196
5,2020-01-08,0.3268176977436857,0.9964435669021259,-1.5838888963629274,0.045205885678618024,-0.25495990811023084,0.6142261918226499,1.56551003724607,-2.0144563182507746,-0.012662133491289055,-0.14930061739821893
5,2020-01-09,0.139048487093471,-0.15111197853273797,0.9846151558890689,1.930806407973185,0.9381693733411341,1.744432295024778,-0.14791385267438417,-1.3559248010155627,1.3136418126711988,1.7068333044988842
5,2020-01-10,1.0854816372260403,-0.00021833301040647798,-1.6494308341126815,-0.42693881160692104,1.1482178084498638,-0.15491262781856113,0.6325003405546048,1.6418339736301961,0.056414607954949895,1.4307814141302038
6,2020-01-01,-0.8866810789865294,-0.1160291775042276,2.120151445150698,-1.1196851032746202,2.017234075416309,-0.10243714897306479,0.8925260767777295,-1.9053386418416252,0.013993072426600885,0.9452461108614894
6,2020-01-02,-0.6046392215289198,0.37228942036385787,-0.5216239699331605,-0.656759070997201,-0.12068810509227379,-0.5475625655194667,-0.16490065484669153,-1.850864415532839,-0.033760679214245505,-0.007832962061640792
6,2020-01-03,0.6079038059865763,2.0545986787411885,0.12146241265818337,-0.40074381922206276,0.2953336687030034,-0.12491157160840329,-0.17596247745179544,-0.42930032670766055,0.24249806443782257,1.776689110450437
6,2020-01-04,0.6351855199419276,-0.2348091625770204,-0.7429812065900789,0.44848202946663396,-0.8813178603961235,0.7929895741955753,0.3129202968476,1.0702505728928864,3.140062911833725,0.8605558065769681
6,2020-01-05,1.1139029089766102,0.3858553780321921,-0.7333045873763046,0.23654674213791305,0.1629686392055674,-1.1042849296966788,0.2668780294996562,1.2245057974752758,0.31611389781917476,0.10239242923468836
6,2020-01-06,0.7680303360989482,0.21637166339098649,-0.11508603378038253,-0.8319986287727043,-0.06109340475372035,0.05368449384058436,1.173476671428961,1.8300768484480945,-0.35133662713817493,0.715403289650924
6,2020-01-07,1.286228957358497,0.6680969635128001,-0.9424655942265315,-1.4568908616659906,-0.8403691969187117,1.1533000378516822,-0.20812711938312287,0.4827175724438917,1.5310015258329146,0.26160026585040635
6,2020-01-08,-0.9155324278312436,-0.7346539912606949,-0.08492522020772736,-0.8774057790399966,-1.1876774988378687,-0.21405725107944318,0.5488703313499796,1.3513938624834065,-0.42500659654785744,-0.6506086221314787
6,2020-01-09,-0.916679847159375,1.5642052033774154,0.2513165442511745,0.580003990389166,1.5969393285380162,-0.7558506225359527,1.9682915978328828,-0.5493476799812529,0.9996686294256611,0.596744655868693
6,2020-01-10,-1.1927554912288267,-0.2869837703724166,0.586785340462621,0.6024096496294733,0.7749853282913113,0.4143729579105614,-0.3531154552358158,1.9036816354724444,0.4187623286388301,0.8884849268763271
7,2020-01-01,0.2826889870978356,-0.15839578090752865,0.9217825372188887,-0.9613686355481603,1.2541537868481358,-0.21115172317974396,0.4426736643799594,-0.01948871432633076,0.19101124938155145,1.0885605341290547
7,2020-01-02,0.1397245641107635,-0.3591177226531204,0.33407132031005515,0.09252438225861417,-0.3412891857625146,-0.18051667069552965,-0.6907136737673718,0.13846731595712056,-1.4641077814489967,-0.9578108759544456
7,2020-01-03,-1.511148781112359,1.8099794821010915,1.5333229027980269,-1.7440256528621694,-0.4736940243814688,-0.19963232144771667,0.7773782405537739,-0.14317731812676407,1.2675836970541805,0.10351891017150609
7,2020-01-04,-1.167552679313182,-1.4475423608009168,0.9569000786140215,0.2131895902356358,-0.7102300933852848,0.3117819081992184,-0.5162363396631355,-0.5882679447404057,0.46495940967212235,0.5106515290831183
7,2020-01-05,-0.4789132599678317,1.0798704534072578,-0.5947304234884717,0.6145479519258897,-0.27585537179831165,-0.9882236243403792,-0.31287631039379327,0.036999802482483087,-0.1826128892738898,-0.0261628203062635
7,2020-01-06,-0.6108753723976745,-2.3307514847766226,-1.3449045415820007,-0.8131928555357106,-0.5651464312527115,-2.9647588010319597,-1.5197310361385248,-0.643418048135548,-1.2122581617811714,-0.22189172258950168
7,2020-01-07,0.08207219577438872,-0.5530704348341772,-1.3139838881838053,-0.5345750311038809,0.9908699973024115,-1.404371486066539,-1.2328061537371857,-1.2067547352885133,-0.8270533262393513,-0.46455098741431233
7,2020-01-08,-0.4253527997235035,-0.16704600718314358,0.9441739714049738,0.6529471585866038,-0.9725566060321116,1.966142136085031,-0.20587545490414147,-0.4309335799298523,1.4622142710599018,-0.1801235949593142
7,2020-01-09,2.0154367772424986,-1.2698480171142366,-1.3953189474294407,0.022660569481083803,-0.28153994135186783,0.18740400085911282,-0.13145464644970337,-0.07694101712536716,-1.053627874861017,1.1138602484188065
7,2020-01-10,0.14204086867841212,0.0865632313007062,1.0356647407375965,0.7479715422507681,0.9260364236840649,1.6501444174023578,0.7490329868472186,-0.20574354290911645,0.4892678911543432,0.3219526312745583
8,2020-01-01,-0.8142652885546251,0.36323286866818666,-0.5068694694684565,-0.16423808762447137,-1.7070572688599968,1.9885777601870593,0.7042300805091829,-1.4430036108536062,-1.190923883793281,-1.2347628195188187
8,2020-01-02,-0.7026159578151701,-0.16831576454240518,-1.4213728233102616,0.7437647062632757,1.4018928303840483,-0.6689515772764197,0.9842317891531294,-1.0883775586496802,1.4191398267616468,-0.10933643997204874
8,2020-01-03,0.450096414081073,-0.4120636543676598,0.7145876917594725,-0.3501303368825521,0.680632272644462,-0.10717264606584824,-0.10542184656756431,-0.6081427996176779,-0.8128012633369326,-0.9441193078047716
8,2020-01-04,-1.031383022508519,0.48106611788047793,-0.14368638488677685,-0.023154173979127394,0.8098301534238936,0.2131445311696616,0.32945551196312317,1.4156992657787895,-0.7645778001273289,-0.09031981827306841
8,2020-01-05,-0.8911242570620507,1.0324710304252038,0.44465632310625613,0.4875851956807714,-0.5681730243884917,1.454007167374846,-2.3327233895369193,1.2937070199925924,0.06291410433791439,0.22470190462492115
8,2020-01-06,0.4855110463655521,0.2953644145161144,1.348719740258099,-0.48251403425385647,0.7007522087571822,0.6958069844968907,-0.5720905915621317,-0.15503156362501302,-1.0540532716343138,-0.4160269207658003
8,2020-01-07,-0.7982377290125924,-0.3892051460733284,-1.190347786149065,0.4404210722686184,-0.29541866920877324,0.31330152738923583,0.59363948175263,0.2461055593002534,0.9041120613830957,0.4611286652371502
8,2020-01-08,0.1493038012955949,0.2556602024100342,-0.28677003198706374,-0.5949505592174222,0.5384700992016462,1.5909905225661223,0.49571704862337257,0.6259275198843911,-0.22915457654941418,-0.2515461088567015
8,2020-01-09,0.42657089979892654,-1.2177280478895414,1.1225785441718463,-0.2201529001496424,1.0440664514315368,0.09290576913891543,-0.569525960810473,-1.4047435420893055,-1.4742643181488755,-1.6069793987125787
8,2020-01-10,1.3164824782820241,-0.9749864921427706,0.0874687721523627,-0.9728744377834477,-0.8077228462032928,1.5072557813263445,0.8023477609442946,2.643216137051541,-0.022806879220781624,-1.5683239980037917
9,2020-01-01,1.1755968648383923,-1.3944147589957208,0.9032034487910314,-0.7897665640225356,0.3826278719952812,-0.9564666439933833,0.4484207435202791,-1.1344204459588085,0.8813409494935347,0.24610109783808726
9,2020-01-02,-0.17839837698183122,-1.6960315709920546,-0.44306074448727034,0.3638227913644552,-1.574269044222803,-0.8869256815926465,0.6793546800164644,-1.6140266826733216,-2.8809744039958014,0.06696637808993398
9,2020-01-03,1.1430254808087457,0.12328366714601968,1.018175909301883,-2.18825389906125,0.8383955581242923,-1.5276697715173824,0.5877078060030836,-2.097077281947027,-0.7446254284597816,-0.02527243371242658
